Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Trailing P/E Ratio,Payout Ratio,Beta,52-Week High,52-Week Low
BV,BrightView Holdings Inc,Industrials,7.5,0,N/A,N/A,0,700.678995,N/A,0,0.968498783,9.32,5.16
BVH,Bluegreen Vacations Holding Corporation,N/A,33.7,0.022077405,N/A,N/A,0.744008551,450.692544,0,N/A,0.854228397,40.7,15.84
BVS,Bioventus Inc,N/A,2.89,0,N/A,N/A,0,181.471337,N/A,0,2.04461258,8.29,0.7999
BW,Babcock & Wilcox Enterprises Inc,Industrials,2.73,0,N/A,N/A,0,243.191561,N/A,0,1.429086411,8.13,2.72
BWB,Bridgewater Bancshares Inc,Financial Services,9.38,0,N/A,N/A,0,262.414101,5.748140311,0,1.094014482,20.2,7.9
BWFG,Bankwell Financial Group Inc,Financial Services,24.385,0.032201589,0,0.089976987,0.785235742,190.973956,0,N/A,0.789927085,30.87,20.72
BXC,Bluelinx Hldgs Inc,Industrials,73.2,0,N/A,N/A,0,659.054443,4.926662654,0,1.644468303,98.33,61.36
BXMT,Blackstone Mortgage Trust Inc,Real Estate,21.16,0.117202268,0,0,2.935900935,3646.111932,13.25314301,1.823540953,1.230074097,23.15,15.43
BY,Byline Bancorp Inc,Financial Services,19.52,0.018325792,N/A,N/A,0.357719469,852.882578,8.938944552,0.139734168,1.075285188,25.68,16.25
BYND,Beyond Meat Inc,Consumer Defensive,8.64,0,N/A,N/A,0,556.293234,N/A,0,2.48625809,22.87,7.9
BZH,Beazer Homes USA Inc.,Consumer Cyclical,23.39,0,N/A,N/A,0,733.024215,3.864571619,0,1.787436855,35.93,9.47
CAC,Camden National Corp.,Financial Services,26.82,0.060067311,0.05,0.069610376,1.611005279,390.362713,7.147798382,0.4319049,0.727377241,41.03,26.2
CADE,Cadence Bank,Financial Services,20.56,0.04427171,0.068181818,0.060732713,0.910226357,2110.404453,5.243227851,0.415628473,1.291277448,28.21,16.58
CAKE,Cheesecake Factory Inc.,Consumer Cyclical,28.99,0.037254226,N/A,N/A,1.056711781,1486.477673,22.85868878,0.806650214,0.977075781,39.68,28.58
CAL,Caleres Inc,Consumer Cyclical,26.98,0.010334423,0,0,0.27882274,958.851474,6.740086701,0.067675422,1.06799359,29.9,16.76
CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,49.56,0.099091345,N/A,N/A,4.910967078,2189.6903,3.455607003,0.378640484,0.075804525,59.17,41.9
CALX,Calix Inc,Technology,43.34,0,N/A,N/A,0,2874.309363,64.82283583,0,1.309774219,77.44,39.61
CANO,Cano Health Inc,N/A,0.178,0,N/A,N/A,0,50.814484,N/A,0,0.415761408,8.31,0.1762
CARA,Cara Therapeutics Inc,Healthcare,1.42,0,N/A,N/A,0,76.790307,N/A,0,1.413416559,12.81,1.36
CARE,Carter Bankshares Inc,Financial Services,10.88,0,N/A,N/A,0,253.82521,4.913189777,0,0.847678325,18.84,10.72
CARG,CarGurus Inc,Communication Services,17.37,0,N/A,N/A,0,1693.557995,5.668699523,0,1.475602109,24.22,9.14
CARS,Cars.com,Consumer Cyclical,16.15,0,N/A,N/A,0,1073.460348,9.505874183,0,1.25011167,22.84,11.81
CASA,Casa Systems Inc,Technology,0.6436,0,N/A,N/A,0,62.53947,N/A,0,1.421297595,3.97,0.49
CASH,Pathward Financial Inc,Financial Services,47.26,0.004222187,0,0,0.19954054,1239.420107,8.330835876,0.036951952,1.305140166,60.37,35.85
CASS,Cass Information Systems Inc,Industrials,36.5,0.031780822,0.035714286,0.022080094,1.136693068,498.843858,15.42545711,0.485766268,0.753866228,49.65,34.01
CATC,Cambridge Bancorp,Financial Services,58.39,0.04589827,N/A,N/A,2.56669843,458.120233,10.07610594,0.430654099,0.921423278,87.75,42.44
CATO,Cato Corp.,Consumer Cyclical,7.25,0.090858136,N/A,N/A,0.658721488,136.486847,N/A,N/A,0.828947142,11.16,7
CATY,Cathay General Bancorp,Financial Services,34.25,0.038633015,0,0.018646376,1.323180773,2485.289155,6.440858944,0.25155528,1.193176835,44.69,26.13
CBAN,"Colony Bankcorp, Inc.",Financial Services,9.85,0.043148283,0.023255814,0.079608473,0.425010586,173.032744,0,N/A,0.574585757,13.62,8.22
CBL,"CBL& Associates Properties, Inc.",Real Estate,20.81,0.063723028,N/A,N/A,1.326076203,667.052501,N/A,N/A,0.684636309,27.34,20.45
CBNK,Capital Bancorp Inc,Financial Services,19.67,0.013114255,N/A,N/A,0.25795739,274.220414,0,N/A,0.677154235,24.87,15.14
CBRL,Cracker Barrel Old Country Store Inc,Consumer Cyclical,67.65,0.076866223,N/A,N/A,5.053278865,1498.966037,15.13342794,1.135568284,0.829238276,116.66,62.69
CBT,Cabot Corp.,Basic Materials,68.67,0.022243954,0.081081081,0.039224102,1.527492338,3841.192691,12.76143751,0.28766334,1.440443786,82.78,63.36
CBU,"Community Bank System, Inc.",Financial Services,41.05,0.043848965,0.022727273,0.034393501,1.745327681,2197.275633,14.19318679,0.608128112,1.063542795,63.69,40.26
CBZ,Cbiz Inc,Industrials,53.83,0,N/A,N/A,0,2681.933009,23.12110875,0,0.852834729,56.96,44.33
CCB,Coastal Financial Corp,Financial Services,42,0,N/A,N/A,0,558.670518,0,N/A,1.156197424,54.53,29.91
CCBG,"Capital City Bank Group, Inc.",Financial Services,29.19,0.024598454,0.176470588,0.173160676,0.718028871,495.985796,9.450228574,0.233126257,0.670817069,35.93,27.33
CCCC,C4 Therapeutics Inc,N/A,1.99,0,N/A,N/A,0,97.889801,N/A,0,1.637060106,10.42,1.51
CCF,Chase Corp.,Basic Materials,126.67,0.007894529,N/A,N/A,1,1204.439542,0,N/A,0.828905596,135.27,80.27
CCNE,CNB Financial Corp (PA),Financial Services,17.96,0.037975441,0,0.005814345,0.682038915,377.083059,6.471418067,0.235185833,0.849679793,25.22,15.85
CCO,Clear Channel Outdoor Holdings Inc.,Communication Services,1.11,0,N/A,N/A,0,536.034715,N/A,0,2.228721622,2.14,0.9501
CCOI,Cogent Communications Holdings Inc,Communication Services,62.66,0.060325567,0.044198895,0.110321518,3.604805204,3064.074,2.728821861,0.152294263,0.542953454,71.87,46.66
CCRN,"Cross Country Healthcares, Inc.",Industrials,23,0,N/A,N/A,0,823.459225,6.621310055,0,0.548584309,40.12,20.5
CCS,Century Communities Inc,Consumer Cyclical,61.71,0.014350689,N/A,N/A,0.885581031,1975.977526,6.400590592,0.092633999,1.490929943,82.43,39.67
CCSI,Consensus Cloud Solutions Inc,N/A,23.87,0,N/A,N/A,0,469.004086,6.871854733,0,0.989185907,65.68,23.25
CDE,Coeur Mining Inc,Basic Materials,2.5,0,N/A,N/A,0,882.909263,N/A,0,1.000178411,4.55,2.02
CDLX,Cardlytics Inc,Communication Services,11.04,0,N/A,N/A,0,416.475267,N/A,0,3.702309548,19.57,2.57
CDMO,Avid Bioservices Inc,Healthcare,8.23,0,N/A,N/A,0,519.419447,N/A,0,1.57427353,21.05,8.08
CDNA,Caredx Inc,Healthcare,5.65,0,N/A,N/A,0,306.053991,0,N/A,0.867926663,20.71,5.19
CDRE,Cadre Holdings Inc,N/A,27.66,0.011507608,N/A,N/A,0.318300433,1036.4332,35.09288279,0.40372962,0.501320765,31.16,16.46
CDXS,Codexis Inc.,Healthcare,1.99,0,N/A,N/A,0,138.909948,0,N/A,2.275064306,6.98,1.45
CEIX,Consol Energy Inc,Energy,107.38,0.029555463,N/A,N/A,3.173665643,3434.557998,4.621074269,0.151126935,0.965853058,110.11,48.47
CELH,Celsius Holdings Inc,Consumer Defensive,163.67,0,N/A,N/A,0,12584.78712,N/A,0,1.516740752,206.85,78.25
CELL,PhenomeX Inc,N/A,0.9981,0,N/A,N/A,0,0,0,N/A,,,
CELU,Celularity Inc,N/A,0.2976,0,N/A,N/A,0,56.826181,0,N/A,1.739677164,2.46,0.19
CENN,Cenntro Electric Group Limited,N/A,0.2189,0,N/A,N/A,0,66.643906,N/A,0,2.199878517,1.2,0.2
CENT,Central Garden & Pet Co.,Consumer Defensive,43.68,0,N/A,N/A,0,2105.657175,17.42833994,0,0.666782977,48.48,35.6
CENTA,Central Garden & Pet Co.,Consumer Defensive,39.56,0,N/A,N/A,0,2105.657175,17.42833994,0,0.663699518,45.93,33.77
CENX,Century Aluminum Co.,Basic Materials,6.51,0,N/A,N/A,0,601.425523,N/A,0,2.56752206,12.97,5.72
CERE,Cerevel Therapeutics Holdings Inc,N/A,22.37,0,N/A,N/A,0,3522.998417,0,N/A,1.331041179,35.98,19.59
CERS,Cerus Corp.,Healthcare,1.29,0,N/A,N/A,0,233.237226,N/A,0,1.764742447,4.25,1.21
CEVA,Ceva Inc.,Technology,18.8,0,N/A,N/A,0,444.300738,N/A,0,1.498982674,36.29,18.06
CFB,Crossfirst Bankshares Inc,Financial Services,9.86,0,N/A,N/A,0,486.009161,0,N/A,0.984343248,14.66,9.29
CFFN,Capitol Federal Financial,Financial Services,4.48,0.073067184,0,0,0.327340987,610.117621,10.48384118,0.75476363,0.963391454,8.48,4.47
CGEM,Cullinan Oncology Inc,N/A,8.8,0,N/A,N/A,0,376.064867,0,N/A,0.878177145,13.99,7.78
CHCO,City Holding Co.,Financial Services,90.3,0.028878286,0.1,0.061710309,2.607709213,1355.100947,11.88059746,0.339545471,0.651960784,99.16,80.1
CHCT,Community Healthcare Trust Inc,Real Estate,28.43,0.063313401,0.02259887,0.022427947,1.762175987,755.074502,98.40668607,5.55016059,0.653248416,42.32,27.92
CHEF,Chefs` Warehouse Inc,Consumer Defensive,19.1,0,N/A,N/A,0,758.27,36.59957525,0,1.004986045,39.54,17.56
CHGG,Chegg Inc,Consumer Defensive,8.26,0,N/A,N/A,0,952.55146,3.399322884,0,0.879366968,30.05,8.08
CHRD,Chord Energy Corp,N/A,168.62,0.029069234,N/A,N/A,4.901654238,7002.913042,3.952640559,0.121208067,1.080536425,169.33,113.44
CHRS,Coherus Biosciences Inc,Healthcare,3.81,0,N/A,N/A,0,359.924958,N/A,0,1.535856731,10.99,3.14
CHS,"Chico`s Fas, Inc.",Consumer Cyclical,7.47,0,N/A,N/A,0,922.07941,7.028204988,0,1.444981442,7.52,4.33
CHUY,Chuy`s Holdings Inc,Consumer Cyclical,32.11,0,N/A,N/A,0,579.217969,21.92180641,0,0.775807058,43.17,24.83
CHX,ChampionX Corp.,N/A,33.6,0.009770594,N/A,N/A,0.328291952,6605.151941,26.39379167,0.266904026,0.924593489,38.27,21.11
CIFR,Cipher Mining Inc,N/A,2.4,0,N/A,N/A,0,602.293783,N/A,0,1.749484382,5.3,0.3818
CIM,Chimera Investment Corp,Real Estate,5.21,0.138195777,-0.217391304,-0.18480689,0.776856459,1181.360341,N/A,N/A,1.37668033,7.03,4.2
CIO,City Office REIT Inc,Real Estate,3.76,0.106382979,-0.5,-0.157079866,0.760952599,150.168576,N/A,N/A,1.15919067,9.81,3.61
CIR,Circor International Inc,Industrials,52.86,0,N/A,N/A,0,1077.908856,38.59184621,0,1.388900715,56.48,16.95
CISO,CISO Global Inc,N/A,0.125,0,N/A,N/A,0,22.2508,0,N/A,1.308141938,3.56,0.121
CIVB,Civista Bancshares Inc,Financial Services,15.36,0.037519483,0.142857143,0.121955145,0.576299259,241.90252,5.392628301,0.19736276,0.75756124,23.24,13.51
CIVI,Civitas Resources Inc,N/A,75.85,0.063122709,N/A,N/A,4.787857489,7111.746516,6.908847483,0.389573433,1.164406592,85.3,51.17
CIX,"Compx International, Inc.",Industrials,18.58,0.052084233,0,0.289936684,0.967725055,228.789605,11.52534407,0.601071463,0.363753655,27.23,15.47
CLAR,Clarus Corp,Consumer Cyclical,5.86,0.016918801,0,0,0.099144177,219.576954,N/A,N/A,1.2467042,12.73,5.43
CLBK,"Columbia Financial, Inc",Financial Services,15.59,0,N/A,N/A,0,1185.097609,18.7524346,0,0.771903968,22.37,14.11
CLDT,Chatham Lodging Trust,Real Estate,9.69,0.021463416,-0.363636364,-0.086431596,0.207980497,473.428952,74.06585609,1.596166518,1.023407625,14.07,8.89
CLDX,Celldex Therapeutics Inc.,Healthcare,26.14,0,N/A,N/A,0,1235.397417,N/A,0,1.215869573,48.4,24.89
CLFD,Clearfield Inc,Technology,24.56,0,N/A,N/A,0,374.830029,8.004228769,0,1.195830907,134.9,24.33
CLNE,Clean Energy Fuels Corp,Energy,3.85,0,N/A,N/A,0,858.422253,N/A,0,1.506321516,7.73,3.46
CLOV,Clover Health Investments Corp,N/A,1.03,0,N/A,N/A,0,408.903738,0,N/A,1.991371976,1.69,0.7078
CLPR,Clipper Realty Inc,Real Estate,4.96,0.076612903,0,0,0.370764177,79.673611,0,N/A,0.730561956,7.39,4.78
CLSK,Cleanspark Inc,Technology,3.52,0,N/A,N/A,0,537.304515,0,N/A,2.899899101,7.6,1.74
CLW,Clearwater Paper Corp,Basic Materials,36.45,0,N/A,N/A,0,609.173614,8.932164427,0,0.652342258,45,29.22
CMAX,CareMax Inc,N/A,2.66,0,N/A,N/A,0,298.127036,N/A,0,1.601997319,7.37,1.83
CMBM,Cambium Networks Corp,Technology,5.06,0,N/A,N/A,0,139.683855,6.626368847,0,1.414150231,24.19,4.42
CMC,Commercial Metals Co.,Basic Materials,43.16,0.014759379,0.142857143,0.059223841,0.63701479,5045.627051,5.86864596,0.087864109,1.20619658,58.06,41.39
CMCO,Columbus Mckinnon Corp.,Industrials,33.96,0.008210396,0,0.069610376,0.278825045,975.483511,19.78146758,0.163055582,1.320785263,42.71,24.7
CMLS,Cumulus Media Inc.,Communication Services,5.23,0,N/A,N/A,0,84.487088,0,N/A,1.001029294,7.93,2.57
CMP,Compass Minerals International Inc,Basic Materials,27.27,0.0220022,0,-0.269278724,0.595810643,1122.286596,108.9598637,2.257713689,1.542124873,47.04,25.85
CMPO,CompoSecure Inc,N/A,6.25,0,N/A,N/A,0,119.033419,8.812068311,0,0.444564112,7.9,4.26
CMPR,Cimpress plc,Communication Services,65.1,0,N/A,N/A,0,1716.190547,N/A,0,1.873587315,73.72,18
CMRE,Costamare Inc,Industrials,9.61,0.047048053,0,0.028346722,0.452131786,1130.543224,2.265082052,0.110545669,1.006142753,11.85,7.62
CMRX,Chimerix Inc,Healthcare,0.9844,0,N/A,N/A,0,87.201663,0.48323486,0,1.387133961,2.4,0.92
CMTG,Claros Mortgage Trust Inc,N/A,11.19,0.146598596,N/A,N/A,1.640438291,1548.538266,25.65971708,3.769389455,1.298716898,16.23,9.54
CMTL,Comtech Telecommunications Corp.,Technology,10.37,0.019286403,N/A,N/A,0.200000003,291.682154,N/A,N/A,1.177243038,16.87,7.91
CNDT,Conduent Inc,Technology,3.29,0,N/A,N/A,0,716.376849,N/A,0,1.184555693,4.95,2.7
CNK,Cinemark Holdings Inc,Communication Services,17,0,N/A,N/A,0,2067.77103,N/A,0,1.088577821,19.85,8.28
CNMD,Conmed Corp.,Healthcare,93.38,0.008544011,0,0,0.797839749,2870.477948,32.51376733,0.266836036,1.53479347,138.21,70.54
CNNE,Cannae Holdings Inc,Consumer Cyclical,18.24,0,N/A,N/A,0,1338.303784,N/A,0,1.461598431,25.74,17.35
CNO,CNO Financial Group Inc,Financial Services,23.67,0.024280334,0.071428571,0.084471771,0.574715514,2674.632173,12.08600169,0.300898175,1.137164303,25.87,18.85
CNOB,ConnectOne Bancorp Inc.,Financial Services,17.3,0.036800453,0.096774194,0.177816222,0.636647841,673.629355,6.635173505,0.245809977,1.160165222,25.64,12.74
CNS,Cohen & Steers Inc.,Financial Services,56.03,0.040692486,0.036363636,-0.222019034,2.225017806,2752.745103,19.0950687,0.761992399,1.210683977,76.76,50.03
CNSL,Consolidated Communications Holdings Inc,Communication Services,3.53,0,N/A,N/A,0,411.635153,6.122334398,0,1.859811514,5.55,2.1
CNTY,Century Casinos Inc.,Consumer Cyclical,4.77,0,N/A,N/A,0,144.697621,N/A,0,1.441935151,10.41,4.73
CNX,CNX Resources Corp,Energy,23.17,0,N/A,N/A,0,3741.142613,1.935550645,0,0.891776833,23.51,14.36
CNXN,"PC Connection, Inc.",Technology,53.68,0.004456227,N/A,N/A,0.239210264,1409.464165,18.56414527,0.083348524,0.695068947,55.99,37.5
COCO,Vita Coco Company Inc (The),N/A,26.28,0,N/A,N/A,0,1483.129933,50.89670327,0,1.079619411,33.29,7.39
CODI,Compass Diversified Holdings,Industrials,18.27,0.054734537,0,-0.070332815,0.982463825,1313.538623,81.7741781,4.393845372,0.883149926,22.75,15.74
COGT,Cogent Biosciences Inc,N/A,9.52,0,N/A,N/A,0,813.62917,0,N/A,1.321610301,15.68,9.19
COHU,"Cohu, Inc.",Technology,34.69,0,N/A,N/A,0,1651.244,22.68846783,0,1.493790909,43.99,26.3
COKE,Coca-Cola Consolidated Inc,Consumer Defensive,621.53,0.002811539,1,0.148698355,1.747456005,5201.580219,10.88989519,0.034405513,0.795356181,745.53,427.33
COLL,Collegium Pharmaceutical Inc,Healthcare,21.9,0,N/A,N/A,0,760.675826,N/A,0,0.818002336,30.22,16.66
COMM,CommScope Holding Company Inc,Technology,2.36,0,N/A,N/A,0,500.129786,N/A,0,1.848534325,13.73,2.33
COMP,Compass Inc,N/A,2.19,0,N/A,N/A,0,1020.696506,N/A,0,3.514437843,5.16,1.84
CONN,Conns Inc,Consumer Cyclical,3.27,0,N/A,N/A,0,79.589881,N/A,0,2.097146203,11.69,3.07
COOK,Traeger Inc,N/A,2.5,0,N/A,N/A,0,309.920473,N/A,0,1.499419402,6.7,2.33
COOP,Mr. Cooper Group Inc,Financial Services,53.99,0,N/A,N/A,0,3609.152999,12.31792832,0,1.093056264,60.68,37.54
CORT,Corcept Therapeutics Inc,Healthcare,27.56,0,N/A,N/A,0,2826.184461,29.870048,0,0.520166467,34.28,17.86
COUR,Coursera Inc,N/A,18.19,0,N/A,N/A,0,2722.87929,N/A,0,1.453662968,19.56,9.91
CPE,Callon Petroleum Co.,Energy,38.39,0,N/A,N/A,0,2616.564122,2.7990271,0,1.316268409,50.19,28.91
CPF,Central Pacific Financial Corp.,Financial Services,16.09,0.063199201,0,0.043640227,1.01687515,435.094388,6.440308894,0.410030302,0.990363946,23.51,12.8
CPK,Chesapeake Utilities Corp,Utilities,91.8,0.025708061,0.102803738,0.097817268,2.233921002,1633.740824,18.50446628,0.451297172,0.517065592,131.59,89
CPRX,Catalyst Pharmaceuticals Inc,Healthcare,12.78,0,N/A,N/A,0,1362.252239,11.78939012,0,1.030869954,22.11,11.09
CPSI,Computer Programs & Systems Inc,Healthcare,14.35,0,N/A,N/A,0,208.816378,43.1527957,0,0.902463797,32.91,14.09
CPSS,"Consumer Portfolio Service, Inc.",Financial Services,8.95,0,N/A,N/A,0,189.422991,0,N/A,2.254189908,13.75,4.64
CPTN,Cepton Inc,N/A,3.66,0,N/A,N/A,0,579.100532,0,N/A,1.723721583,26.5,3.2
CRAI,CRA International Inc.,Industrials,100,0.014262986,0.161290323,0.124746113,1.426298626,700.1706,18.02844195,0.265111269,0.528401327,125.88,90.69
CRBU,Caribou Biosciences Inc,N/A,4.19,0,N/A,N/A,0,369.913211,N/A,0,1.466381256,10.67,3.96
CRC,California Resources Corporation,Energy,54.63,0.020497465,N/A,N/A,1.119776524,3767.406079,4.153700197,0.092162677,0.785957007,58.44,33.6
CRDO,Credo Technology Group Holding Ltd,N/A,15.56,0,N/A,N/A,0,2319.674686,N/A,0,1.593391255,19.46,7.2
CRGE,Charge Enterprises Inc,Utilities,0.3934,0,N/A,N/A,0,84.57492,N/A,0,1.668591286,3,0.3605
CRGY,Crescent Energy Co.,N/A,12.02,0.047361278,N/A,N/A,0.569282557,1045.244776,5.441262577,0.140911524,0.896271146,14.41,9.09
CRK,"Comstock Resources, Inc.",Energy,12.66,0.038826868,N/A,N/A,0.491548154,3525.563219,3.684451505,0.148056673,1.499039595,20.32,8.98
CRMT,"Americas Car Mart, Inc.",Consumer Cyclical,81.34,0,N/A,N/A,0,519.110985,45.79313561,0,1.63605613,127.96,52.24
CRNC,Cerence Inc,Technology,17.47,0,N/A,N/A,0,704.621738,N/A,0,1.792206882,36.79,12.82
CRNX,Crinetics Pharmaceuticals Inc,Healthcare,29.11,0,N/A,N/A,0,1591.925471,N/A,0,1.047042621,31,15.23
CROX,Crocs Inc,Consumer Cyclical,82.73,0,N/A,N/A,0,5099.829464,7.622619106,0,1.562480836,151.32,66.6
CRS,Carpenter Technology Corp.,Industrials,64.2,0.012392686,0,0,0.795610464,3136.039417,56.00070388,0.697903916,1.47970671,72.66,33.59
CRSR,Corsair Gaming Inc,N/A,13.53,0,N/A,N/A,0,1390.638701,381.5195339,0,1.676244766,20.72,11.45
CRVL,Corvel Corp.,Financial Services,202.83,0,N/A,N/A,0,3482.489685,50.1229103,0,0.637827704,228.94,136.22
CSGS,CSG Systems International Inc.,Technology,50.98,0.02135957,0.056603774,0.047045617,1.088910877,1618.55362,23.97431005,0.497219578,0.833593115,68.63,46.02
CSR,Centerspace,N/A,56.47,0.050754192,0,0.008428158,2.866089216,844.173418,25.77550054,1.391305445,0.995811127,69.26,49.33
CSTE,Caesarstone Ltd,Industrials,4.01,0,N/A,N/A,0,138.374285,N/A,0,1.041207273,9.77,3.51
CSTL,Castle Biosciences Inc,Healthcare,12.38,0,N/A,N/A,0,331.904433,0,N/A,1.653966456,29.59,9.26
CSTM,Constellium SE,Basic Materials,16.64,0,N/A,N/A,0,2401.178491,0,N/A,1.452575143,19.46,10.09
CSTR,CapStar Financial Holdings Inc,Financial Services,14.72,0.02794358,N/A,N/A,0.411329495,306.536404,9.396615918,0.272403639,0.753478253,19.11,10.86
CSV,"Carriage Services, Inc.",Consumer Cyclical,24.37,0.018361181,0,0.084471771,0.447461979,364.715425,11.74417727,0.2226179,1.08924433,35.71,22.35
CSWI,CSW Industrials Inc,Industrials,176.28,0.004071256,N/A,N/A,0.717680957,2739.3912,28.06667008,0.114098721,1.009501573,190.63,111
CTBI,"Community Trust Bancorp, Inc.",Financial Services,34.42,0.053457292,0.045454545,0.050246073,1.722233968,619.264642,7.689671708,0.381870059,0.799755853,44.84,31.13
CTIC,CTI BioPharma Corp,Healthcare,9.09,0,N/A,N/A,0,0,0,0,,,
CTKB,Cytek BioSciences Inc,N/A,5.02,0,N/A,N/A,0,684.528244,N/A,0,1.297000732,15.85,4.83
CTLP,Cantaloupe Inc,N/A,6.92,0,N/A,N/A,0,503.051234,0,N/A,1.068401668,8.29,2.77
CTO,CTO Realty Growth Inc,Real Estate,16.15,0.094117647,0,0.306040725,1.470280283,366.573863,N/A,N/A,0.657393116,19.56,15.01
CTOS,Custom Truck One Source Inc,N/A,5.89,0,N/A,N/A,0,1450.486602,0,N/A,1.200892255,7.64,5.53
CTRE,CareTrust REIT Inc,Real Estate,21.54,0.051996286,0.018181818,0.064341103,1.091760218,2142.719157,64.10528519,3.200704245,0.688434979,21.78,15.99
CTRN,Citi Trends Inc,Consumer Cyclical,23.04,0,N/A,N/A,0,197.315873,10.08875515,0,1.668398818,34.94,14.21
CTS,CTS Corp.,Technology,39.48,0.004046821,0,0,0.159768476,1237.910284,21.3510113,0.088269876,0.78148512,49.49,35.82
CTV,Innovid Corp,N/A,1,0,N/A,N/A,0,139.303254,N/A,0,1.407286689,3.74,0.75
CUBI,Customers Bancorp Inc,Financial Services,31.86,0,N/A,N/A,0,987.66,5.448888055,0,2.190133579,45,6.87
CURO,CURO Group Holdings Corp,Financial Services,0.94,0,N/A,N/A,0,38.774959,N/A,0,2.734170937,5.57,0.9124
CURV,Torrid Holdings Inc,N/A,1.98,0,N/A,N/A,0,206.061495,0,N/A,1.39702928,5.19,1.21
CUTR,Cutera Inc,Healthcare,3.43,0,N/A,N/A,0,68.407491,N/A,0,1.850491446,52.89,3.24
CVBF,CVB Financial Corp.,Financial Services,15.72,0.049551414,0,0.073940924,0.778948227,2190.489928,8.97032236,0.440083744,0.962070573,27.51,10.23
CVCO,Cavco Industries Inc,Consumer Cyclical,261.94,0,N/A,N/A,0,2272.900005,9.999164157,0,1.591123681,318,193.91
CVGW,"Calavo Growers, Inc",Consumer Defensive,24.61,0.023578455,N/A,N/A,0.580265776,437.099711,N/A,N/A,0.652551835,38.67,22.24
CVI,CVR Energy Inc,Energy,31.38,0.059063305,1.5,0.059223841,1.853406525,3154.650197,5.963421922,0.352358655,0.71832646,39.33,22.3
CVLG,Covenant Logistics Group Inc,N/A,43.46,0.009372921,N/A,N/A,0.407347166,460.534103,5.065434441,0.063847518,0.981289849,57.32,28.57
CVLT,Commvault Systems Inc,Technology,66.92,0,N/A,N/A,0,2936.095794,N/A,0,0.710543099,78.8,53.2
CVT,Cvent Holding Corp,N/A,8.52,0,N/A,N/A,0,0,0,N/A,,,
CWEN,Clearway Energy Inc,Utilities,21.58,0.041705283,0.07963374,0.03287234,1.481445909,2487.125225,30.33079542,2.113633769,0.80303297,34.75,18.59
CWH,Camping World Holdings Inc,Consumer Cyclical,17.14,0.029171529,-0.8,0.093362074,1.945255557,763.591456,19.19632602,2.623406011,1.534064062,32.7,16.89
CWK,Cushman & Wakefield plc,Real Estate,7.35,0,N/A,N/A,0,1669.55677,N/A,0,1.615247761,15.63,6.64
CWST,"Casella Waste Systems, Inc.",Industrials,77.24,0,N/A,N/A,0,4400.675545,109.6577595,0,0.618061184,95.78,72.33
CWT,California Water Service Group,Utilities,47.95,0.02168926,0.04,0.067565217,1.022750526,2766.8109,44.06732233,0.905088962,0.733778974,65.22,45.44
CXW,CoreCivic Inc,Real Estate,11.02,0,N/A,N/A,0,1251.9822,10.43448931,0,0.578571461,13.5,7.84
CYH,"Community Health Systems, Inc.",Healthcare,2.62,0,N/A,N/A,0,358.399497,1.261970059,0,2.049107092,8.01,1.88
CYRX,CryoPort Inc,Industrials,11.84,0,N/A,N/A,0,578.727573,0,N/A,2.290046523,29.98,11.64
CYTK,Cytokinetics Inc,Healthcare,34.21,0,N/A,N/A,0,3284.091512,N/A,0,,49.66,25.98
CZNC,Citizens & Northern Corp,Financial Services,17.95,0.060124071,0,0.228659679,1.079227076,273.855521,11.25865488,0.678759167,0.553257337,23.28,16.27
DAN,Dana Inc,Consumer Cyclical,13.13,0.030132903,N/A,N/A,0.39564501,1895.142289,N/A,N/A,1.628396553,19.64,12.03
DAWN,Day One Biopharmaceuticals Inc,N/A,11.07,0,N/A,N/A,0,962.800176,0,N/A,0.903889658,25.77,10.51
DBI,Designer Brands Inc,Consumer Cyclical,11.74,0.016916578,N/A,N/A,0.198600629,591.693511,4.259576493,0.096878356,1.52942109,16.07,6.08
DBRG,DigitalBridge Group Inc,N/A,16.68,0.002395607,N/A,N/A,0.039958732,2710.061199,N/A,N/A,2.135332538,18.42,9.97
DC,Dakota Gold Corp,N/A,2.85,0,N/A,N/A,0,224.454187,0,N/A,1.140667734,4.03,2.36
DCGO,DocGo Inc,N/A,5.86,0,N/A,N/A,0,608.18596,105.9148893,0,1.03697576,11.27,4.88
DCO,Ducommun Inc.,Industrials,46.26,0,N/A,N/A,0,673.989187,27.9107664,0,0.903341251,58.28,40.24
DCOM,Dime Community Bancshares Inc,Financial Services,19.1741,0.036840521,0.041666667,0.122955107,0.706383827,744.471266,5.499651067,0.19898136,1.287546444,34.02,14.79
